id,key,value,type 
2483021972,addr_id,15280,redwood_city_ca
2483021982,addr_id,15685,redwood_city_ca
2483021982,addr_id,15685,redwood_city_ca
2483021982,addr_id,15685,redwood_city_ca
2483021982,addr_id,15685,redwood_city_ca
2483021982,addr_id,15685,redwood_city_ca
2483021992,addr_id,699,redwood_city_ca
2483021992,addr_id,699,redwood_city_ca
2483021992,addr_id,699,redwood_city_ca
2483021992,addr_id,699,redwood_city_ca
2483021992,addr_id,699,redwood_city_ca
2483022002,addr_id,10175,redwood_city_ca
2483022002,addr_id,10175,redwood_city_ca
2483022002,addr_id,10175,redwood_city_ca
2483022002,addr_id,10175,redwood_city_ca
2483022002,addr_id,10175,redwood_city_ca
2483022012,addr_id,10178,redwood_city_ca
2483022012,addr_id,10178,redwood_city_ca
2483022012,addr_id,10178,redwood_city_ca
2483022012,addr_id,10178,redwood_city_ca
2483022012,addr_id,10178,redwood_city_ca
2483022022,addr_id,15469,redwood_city_ca
2483022022,addr_id,15469,redwood_city_ca
2483022022,addr_id,15469,redwood_city_ca
2483022022,addr_id,15469,redwood_city_ca
2483022022,addr_id,15469,redwood_city_ca
2483022067,addr_id,10858,redwood_city_ca
2483022067,addr_id,10858,redwood_city_ca
2483022067,addr_id,10858,redwood_city_ca
2483022067,addr_id,10858,redwood_city_ca
2483022067,addr_id,10858,redwood_city_ca
2483022124,addr_id,10082,redwood_city_ca
2483022124,addr_id,10082,redwood_city_ca
2483022124,addr_id,10082,redwood_city_ca
2483022124,addr_id,10082,redwood_city_ca
2483022124,addr_id,10082,redwood_city_ca
2483022178,addr_id,5292,redwood_city_ca
2483022178,addr_id,5292,redwood_city_ca
2483022178,addr_id,5292,redwood_city_ca
2483022178,addr_id,5292,redwood_city_ca
2483022178,addr_id,5292,redwood_city_ca
2483022227,addr_id,15317,redwood_city_ca
2483022227,addr_id,15317,redwood_city_ca
2483022227,addr_id,15317,redwood_city_ca
2483022227,addr_id,15317,redwood_city_ca
2483022227,addr_id,15317,redwood_city_ca
2483022277,addr_id,5161,redwood_city_ca
2483022277,addr_id,5161,redwood_city_ca
2483022277,addr_id,5161,redwood_city_ca
2483022277,addr_id,5161,redwood_city_ca
2483022277,addr_id,5161,redwood_city_ca
2483022322,addr_id,5172,redwood_city_ca
2483022322,addr_id,5172,redwood_city_ca
2483022322,addr_id,5172,redwood_city_ca
2483022322,addr_id,5172,redwood_city_ca
2483022322,addr_id,5172,redwood_city_ca
2483022346,addr_id,10086,redwood_city_ca
2483022346,addr_id,10086,redwood_city_ca
2483022346,addr_id,10086,redwood_city_ca
2483022346,addr_id,10086,redwood_city_ca
2483022346,addr_id,10086,redwood_city_ca
2483022361,addr_id,10864,redwood_city_ca
2483022361,addr_id,10864,redwood_city_ca
2483022361,addr_id,10864,redwood_city_ca
2483022361,addr_id,10864,redwood_city_ca
2483022361,addr_id,10864,redwood_city_ca
2483022371,addr_id,20298,redwood_city_ca
2483022371,addr_id,20298,redwood_city_ca
2483022371,addr_id,20298,redwood_city_ca
2483022371,addr_id,20298,redwood_city_ca
2483022371,addr_id,20298,redwood_city_ca
2483022382,addr_id,7083,redwood_city_ca
2483022382,addr_id,7083,redwood_city_ca
2483022382,addr_id,7083,redwood_city_ca
2483022382,addr_id,7083,redwood_city_ca
2483022382,addr_id,7083,redwood_city_ca
2483022392,addr_id,7082,redwood_city_ca
2483022392,addr_id,7082,redwood_city_ca
2483022392,addr_id,7082,redwood_city_ca
2483022392,addr_id,7082,redwood_city_ca
2483022392,addr_id,7082,redwood_city_ca
2483022415,addr_id,9239,redwood_city_ca
2483022415,addr_id,9239,redwood_city_ca
2483022415,addr_id,9239,redwood_city_ca
2483022415,addr_id,9239,redwood_city_ca
2483022415,addr_id,9239,redwood_city_ca
2483022451,addr_id,15179,redwood_city_ca
2483022451,addr_id,15179,redwood_city_ca
2483022451,addr_id,15179,redwood_city_ca
2483022451,addr_id,15179,redwood_city_ca
2483022451,addr_id,15179,redwood_city_ca
2483022468,addr_id,9233,redwood_city_ca
2483022468,addr_id,9233,redwood_city_ca
2483022468,addr_id,9233,redwood_city_ca
2483022468,addr_id,9233,redwood_city_ca
2483022468,addr_id,9233,redwood_city_ca
2483022495,addr_id,7090,redwood_city_ca
2483022495,addr_id,7090,redwood_city_ca
2483022495,addr_id,7090,redwood_city_ca
2483022495,addr_id,7090,redwood_city_ca
2483022495,addr_id,7090,redwood_city_ca
2483022518,addr_id,865,redwood_city_ca
2483022518,addr_id,865,redwood_city_ca
2483022518,addr_id,865,redwood_city_ca
2483022518,addr_id,865,redwood_city_ca
2483022518,addr_id,865,redwood_city_ca
2483022540,addr_id,8337,redwood_city_ca
2483022540,addr_id,8337,redwood_city_ca
2483022540,addr_id,8337,redwood_city_ca
2483022540,addr_id,8337,redwood_city_ca
2483022540,addr_id,8337,redwood_city_ca
2483022561,addr_id,863,redwood_city_ca
2483022561,addr_id,863,redwood_city_ca
2483022561,addr_id,863,redwood_city_ca
2483022561,addr_id,863,redwood_city_ca
2483022561,addr_id,863,redwood_city_ca
2483022573,addr_id,146,redwood_city_ca
2483022573,addr_id,146,redwood_city_ca
2483022573,addr_id,146,redwood_city_ca
2483022573,addr_id,146,redwood_city_ca
2483022573,addr_id,146,redwood_city_ca
2483022606,addr_id,1257,redwood_city_ca
2483022606,addr_id,1257,redwood_city_ca
2483022606,addr_id,1257,redwood_city_ca
2483022606,addr_id,1257,redwood_city_ca
2483022606,addr_id,1257,redwood_city_ca
2483022650,addr_id,7446,redwood_city_ca
2483022650,addr_id,7446,redwood_city_ca
2483022650,addr_id,7446,redwood_city_ca
2483022650,addr_id,7446,redwood_city_ca
2483022650,addr_id,7446,redwood_city_ca
2483022693,addr_id,8331,redwood_city_ca
2483022693,addr_id,8331,redwood_city_ca
2483022693,addr_id,8331,redwood_city_ca
2483022693,addr_id,8331,redwood_city_ca
2483022693,addr_id,8331,redwood_city_ca
2483022713,addr_id,6163,redwood_city_ca
2483022713,addr_id,6163,redwood_city_ca
2483022713,addr_id,6163,redwood_city_ca
2483022713,addr_id,6163,redwood_city_ca
2483022713,addr_id,6163,redwood_city_ca
2483022752,addr_id,8088,redwood_city_ca
2483022752,addr_id,8088,redwood_city_ca
2483022752,addr_id,8088,redwood_city_ca
2483022752,addr_id,8088,redwood_city_ca
2483022752,addr_id,8088,redwood_city_ca
2483022797,addr_id,7173,redwood_city_ca
2483022797,addr_id,7173,redwood_city_ca
2483022797,addr_id,7173,redwood_city_ca
2483022797,addr_id,7173,redwood_city_ca
2483022797,addr_id,7173,redwood_city_ca
2483023192,addr_id,7176,redwood_city_ca
2483023192,addr_id,7176,redwood_city_ca
2483023192,addr_id,7176,redwood_city_ca
2483023192,addr_id,7176,redwood_city_ca
2483023192,addr_id,7176,redwood_city_ca
2483023233,addr_id,7098,redwood_city_ca
2483023233,addr_id,7098,redwood_city_ca
2483023233,addr_id,7098,redwood_city_ca
2483023233,addr_id,7098,redwood_city_ca
2483023233,addr_id,7098,redwood_city_ca
2483023248,addr_id,10195,redwood_city_ca
2483023248,addr_id,10195,redwood_city_ca
2483023248,addr_id,10195,redwood_city_ca
2483023248,addr_id,10195,redwood_city_ca
2483023248,addr_id,10195,redwood_city_ca
2483023284,addr_id,8319,redwood_city_ca
2483023284,addr_id,8319,redwood_city_ca
2483023284,addr_id,8319,redwood_city_ca
2483023284,addr_id,8319,redwood_city_ca
2483023284,addr_id,8319,redwood_city_ca
2483023321,addr_id,8322,redwood_city_ca
2483023321,addr_id,8322,redwood_city_ca
2483023321,addr_id,8322,redwood_city_ca
2483023321,addr_id,8322,redwood_city_ca
2483023321,addr_id,8322,redwood_city_ca
2483023356,addr_id,10901,redwood_city_ca
2483023356,addr_id,10901,redwood_city_ca
2483023356,addr_id,10901,redwood_city_ca
2483023356,addr_id,10901,redwood_city_ca
2483023356,addr_id,10901,redwood_city_ca
2483023388,addr_id,10902,redwood_city_ca
2483023388,addr_id,10902,redwood_city_ca
2483023388,addr_id,10902,redwood_city_ca
2483023388,addr_id,10902,redwood_city_ca
2483023388,addr_id,10902,redwood_city_ca
2483023406,addr_id,10923,redwood_city_ca
2483023406,addr_id,10923,redwood_city_ca
2483023406,addr_id,10923,redwood_city_ca
2483023406,addr_id,10923,redwood_city_ca
2483023406,addr_id,10923,redwood_city_ca
2483023451,addr_id,10906,redwood_city_ca
2483023451,addr_id,10906,redwood_city_ca
2483023451,addr_id,10906,redwood_city_ca
2483023451,addr_id,10906,redwood_city_ca
2483023451,addr_id,10906,redwood_city_ca
2483023483,addr_id,6160,redwood_city_ca
2483023483,addr_id,6160,redwood_city_ca
2483023483,addr_id,6160,redwood_city_ca
2483023483,addr_id,6160,redwood_city_ca
2483023483,addr_id,6160,redwood_city_ca
2483023512,addr_id,12817,redwood_city_ca
2483023512,addr_id,12817,redwood_city_ca
2483023512,addr_id,12817,redwood_city_ca
2483023512,addr_id,12817,redwood_city_ca
2483023512,addr_id,12817,redwood_city_ca
2483023538,addr_id,6180,redwood_city_ca
2483023538,addr_id,6180,redwood_city_ca
2483023538,addr_id,6180,redwood_city_ca
2483023538,addr_id,6180,redwood_city_ca
2483023538,addr_id,6180,redwood_city_ca
2483023566,addr_id,15770,redwood_city_ca
2483023566,addr_id,15770,redwood_city_ca
2483023566,addr_id,15770,redwood_city_ca
2483023566,addr_id,15770,redwood_city_ca
2483023566,addr_id,15770,redwood_city_ca
2483023788,addr_id,12823,redwood_city_ca
2483023788,addr_id,12823,redwood_city_ca
2483023788,addr_id,12823,redwood_city_ca
2483023788,addr_id,12823,redwood_city_ca
2483023788,addr_id,12823,redwood_city_ca
2483023829,addr_id,19121,redwood_city_ca
2483023829,addr_id,19121,redwood_city_ca
2483023829,addr_id,19121,redwood_city_ca
2483023829,addr_id,19121,redwood_city_ca
2483023829,addr_id,19121,redwood_city_ca
2483023872,addr_id,8195,redwood_city_ca
2483023872,addr_id,8195,redwood_city_ca
2483023872,addr_id,8195,redwood_city_ca
2483023872,addr_id,8195,redwood_city_ca
2483023872,addr_id,8195,redwood_city_ca
2483023888,addr_id,706,redwood_city_ca
2483023888,addr_id,706,redwood_city_ca
2483023888,addr_id,706,redwood_city_ca
2483023888,addr_id,706,redwood_city_ca
2483023888,addr_id,706,redwood_city_ca
2483023923,addr_id,5480,redwood_city_ca
2483023923,addr_id,5480,redwood_city_ca
2483023923,addr_id,5480,redwood_city_ca
2483023923,addr_id,5480,redwood_city_ca
2483023923,addr_id,5480,redwood_city_ca
2483023964,addr_id,4802,redwood_city_ca
2483023964,addr_id,4802,redwood_city_ca
2483023964,addr_id,4802,redwood_city_ca
2483023964,addr_id,4802,redwood_city_ca
2483023964,addr_id,4802,redwood_city_ca
2483024018,addr_id,817,redwood_city_ca
2483024018,addr_id,817,redwood_city_ca
2483024018,addr_id,817,redwood_city_ca
2483024018,addr_id,817,redwood_city_ca
2483024018,addr_id,817,redwood_city_ca
2483024038,addr_id,13853,redwood_city_ca
2483024038,addr_id,13853,redwood_city_ca
2483024038,addr_id,13853,redwood_city_ca
2483024038,addr_id,13853,redwood_city_ca
2483024038,addr_id,13853,redwood_city_ca
2483024090,addr_id,15595,redwood_city_ca
2483024090,addr_id,15595,redwood_city_ca
2483024090,addr_id,15595,redwood_city_ca
2483024090,addr_id,15595,redwood_city_ca
2483024090,addr_id,15595,redwood_city_ca
2483024139,addr_id,16255,redwood_city_ca
2483024139,addr_id,16255,redwood_city_ca
2483024139,addr_id,16255,redwood_city_ca
2483024139,addr_id,16255,redwood_city_ca
2483024139,addr_id,16255,redwood_city_ca
2483024184,addr_id,16299,redwood_city_ca
2483024184,addr_id,16299,redwood_city_ca
2483024184,addr_id,16299,redwood_city_ca
2483024184,addr_id,16299,redwood_city_ca
2483024184,addr_id,16299,redwood_city_ca
2483024198,addr_id,5329,redwood_city_ca
2483024198,addr_id,5329,redwood_city_ca
2483024198,addr_id,5329,redwood_city_ca
2483024198,addr_id,5329,redwood_city_ca
2483024198,addr_id,5329,redwood_city_ca
2483024413,addr_id,4805,redwood_city_ca
2483024413,addr_id,4805,redwood_city_ca
2483024413,addr_id,4805,redwood_city_ca
2483024413,addr_id,4805,redwood_city_ca
2483024413,addr_id,4805,redwood_city_ca
2483024413,addr_id,4805,redwood_city_ca
2483024413,addr_id,4805,redwood_city_ca
2483024441,addr_id,20294,redwood_city_ca
2483024441,addr_id,20294,redwood_city_ca
2483024441,addr_id,20294,redwood_city_ca
2483024441,addr_id,20294,redwood_city_ca
2483024441,addr_id,20294,redwood_city_ca
2483024488,addr_id,17182,redwood_city_ca
2483024488,addr_id,17182,redwood_city_ca
2483024488,addr_id,17182,redwood_city_ca
2483024488,addr_id,17182,redwood_city_ca
2483024488,addr_id,17182,redwood_city_ca
2483024527,addr_id,16356,redwood_city_ca
2483024527,addr_id,16356,redwood_city_ca
2483024527,addr_id,16356,redwood_city_ca
2483024527,addr_id,16356,redwood_city_ca
2483024527,addr_id,16356,redwood_city_ca
2483024556,addr_id,16357,redwood_city_ca
2483024556,addr_id,16357,redwood_city_ca
2483024556,addr_id,16357,redwood_city_ca
2483024556,addr_id,16357,redwood_city_ca
2483024556,addr_id,16357,redwood_city_ca
2483024590,addr_id,17138,redwood_city_ca
2483024590,addr_id,17138,redwood_city_ca
2483024590,addr_id,17138,redwood_city_ca
2483024590,addr_id,17138,redwood_city_ca
2483024590,addr_id,17138,redwood_city_ca
2483024632,addr_id,7881,redwood_city_ca
2483024632,addr_id,7881,redwood_city_ca
2483024632,addr_id,7881,redwood_city_ca
2483024632,addr_id,7881,redwood_city_ca
2483024632,addr_id,7881,redwood_city_ca
2483024672,addr_id,17150,redwood_city_ca
2483024672,addr_id,17150,redwood_city_ca
2483024672,addr_id,17150,redwood_city_ca
2483024672,addr_id,17150,redwood_city_ca
2483024672,addr_id,17150,redwood_city_ca
2483024699,addr_id,16326,redwood_city_ca
2483024699,addr_id,16326,redwood_city_ca
2483024699,addr_id,16326,redwood_city_ca
2483024699,addr_id,16326,redwood_city_ca
2483024699,addr_id,16326,redwood_city_ca
2483024735,addr_id,5268,redwood_city_ca
2483024735,addr_id,5268,redwood_city_ca
2483024735,addr_id,5268,redwood_city_ca
2483024735,addr_id,5268,redwood_city_ca
2483024735,addr_id,5268,redwood_city_ca
2483024789,addr_id,17373,redwood_city_ca
2483024789,addr_id,17373,redwood_city_ca
2483024789,addr_id,17373,redwood_city_ca
2483024789,addr_id,17373,redwood_city_ca
2483024789,addr_id,17373,redwood_city_ca
2483024863,addr_id,17369,redwood_city_ca
2483024863,addr_id,17369,redwood_city_ca
2483024863,addr_id,17369,redwood_city_ca
2483024863,addr_id,17369,redwood_city_ca
2483024863,addr_id,17369,redwood_city_ca
2483025146,addr_id,15759,redwood_city_ca
2483025146,addr_id,15759,redwood_city_ca
2483025146,addr_id,15759,redwood_city_ca
2483025146,addr_id,15759,redwood_city_ca
2483025146,addr_id,15759,redwood_city_ca
2483025188,addr_id,16409,redwood_city_ca
2483025188,addr_id,16409,redwood_city_ca
2483025188,addr_id,16409,redwood_city_ca
2483025188,addr_id,16409,redwood_city_ca
2483025188,addr_id,16409,redwood_city_ca
2483025233,addr_id,17430,redwood_city_ca
2483025233,addr_id,17430,redwood_city_ca
2483025233,addr_id,17430,redwood_city_ca
2483025233,addr_id,17430,redwood_city_ca
2483025233,addr_id,17430,redwood_city_ca
2483025274,addr_id,16320,redwood_city_ca
2483025274,addr_id,16320,redwood_city_ca
2483025274,addr_id,16320,redwood_city_ca
2483025274,addr_id,16320,redwood_city_ca
2483025274,addr_id,16320,redwood_city_ca
2483025290,addr_id,5122,redwood_city_ca
2483025290,addr_id,5122,redwood_city_ca
2483025290,addr_id,5122,redwood_city_ca
2483025290,addr_id,5122,redwood_city_ca
2483025290,addr_id,5122,redwood_city_ca
2483025343,addr_id,16582,redwood_city_ca
2483025343,addr_id,16582,redwood_city_ca
2483025343,addr_id,16582,redwood_city_ca
2483025343,addr_id,16582,redwood_city_ca
2483025343,addr_id,16582,redwood_city_ca
2483025379,addr_id,16221,redwood_city_ca
2483025379,addr_id,16221,redwood_city_ca
2483025379,addr_id,16221,redwood_city_ca
2483025379,addr_id,16221,redwood_city_ca
2483025379,addr_id,16221,redwood_city_ca
2483025417,addr_id,15786,redwood_city_ca
2483025417,addr_id,15786,redwood_city_ca
2483025417,addr_id,15786,redwood_city_ca
2483025417,addr_id,15786,redwood_city_ca
2483025417,addr_id,15786,redwood_city_ca
2483025429,addr_id,16316,redwood_city_ca
2483025429,addr_id,16316,redwood_city_ca
2483025429,addr_id,16316,redwood_city_ca
2483025429,addr_id,16316,redwood_city_ca
2483025429,addr_id,16316,redwood_city_ca
2483025476,addr_id,7439,redwood_city_ca
2483025476,addr_id,7439,redwood_city_ca
2483025476,addr_id,7439,redwood_city_ca
2483025476,addr_id,7439,redwood_city_ca
2483025476,addr_id,7439,redwood_city_ca
2483025518,addr_id,15496,redwood_city_ca
2483025518,addr_id,15496,redwood_city_ca
2483025518,addr_id,15496,redwood_city_ca
2483025518,addr_id,15496,redwood_city_ca
2483025518,addr_id,15496,redwood_city_ca
2483025559,addr_id,7968,redwood_city_ca
2483025559,addr_id,7968,redwood_city_ca
2483025559,addr_id,7968,redwood_city_ca
2483025559,addr_id,7968,redwood_city_ca
2483025559,addr_id,7968,redwood_city_ca
2483025569,addr_id,14158,redwood_city_ca
2483025569,addr_id,14158,redwood_city_ca
2483025569,addr_id,14158,redwood_city_ca
2483025569,addr_id,14158,redwood_city_ca
2483025569,addr_id,14158,redwood_city_ca
2483025919,addr_id,16364,redwood_city_ca
2483025919,addr_id,16364,redwood_city_ca
2483025919,addr_id,16364,redwood_city_ca
2483025919,addr_id,16364,redwood_city_ca
2483025919,addr_id,16364,redwood_city_ca
2483025965,addr_id,5176,redwood_city_ca
2483025965,addr_id,5176,redwood_city_ca
2483025965,addr_id,5176,redwood_city_ca
2483025965,addr_id,5176,redwood_city_ca
2483025965,addr_id,5176,redwood_city_ca
2483026025,addr_id,5618,redwood_city_ca
2483026025,addr_id,5618,redwood_city_ca
2483026025,addr_id,5618,redwood_city_ca
2483026025,addr_id,5618,redwood_city_ca
2483026025,addr_id,5618,redwood_city_ca
2483026037,addr_id,8045,redwood_city_ca
2483026037,addr_id,8045,redwood_city_ca
2483026037,addr_id,8045,redwood_city_ca
2483026037,addr_id,8045,redwood_city_ca
2483026037,addr_id,8045,redwood_city_ca
2483026071,addr_id,14468,redwood_city_ca
2483026071,addr_id,14468,redwood_city_ca
2483026071,addr_id,14468,redwood_city_ca
2483026071,addr_id,14468,redwood_city_ca
2483026071,addr_id,14468,redwood_city_ca
2483026117,addr_id,8772,redwood_city_ca
2483026117,addr_id,8772,redwood_city_ca
2483026117,addr_id,8772,redwood_city_ca
2483026117,addr_id,8772,redwood_city_ca
2483026117,addr_id,8772,redwood_city_ca
2483026170,addr_id,18558,redwood_city_ca
2483026170,addr_id,18558,redwood_city_ca
2483026170,addr_id,18558,redwood_city_ca
2483026170,addr_id,18558,redwood_city_ca
2483026170,addr_id,18558,redwood_city_ca
2483026181,addr_id,17144,redwood_city_ca
2483026181,addr_id,17144,redwood_city_ca
2483026181,addr_id,17144,redwood_city_ca
2483026181,addr_id,17144,redwood_city_ca
2483026181,addr_id,17144,redwood_city_ca
2483026222,addr_id,20190,redwood_city_ca
2483026222,addr_id,20190,redwood_city_ca
2483026222,addr_id,20190,redwood_city_ca
2483026222,addr_id,20190,redwood_city_ca
2483026222,addr_id,20190,redwood_city_ca
2483026265,addr_id,8794,redwood_city_ca
2483026265,addr_id,8794,redwood_city_ca
2483026265,addr_id,8794,redwood_city_ca
2483026265,addr_id,8794,redwood_city_ca
2483026265,addr_id,8794,redwood_city_ca
2483026313,addr_id,12830,redwood_city_ca
2483026313,addr_id,12830,redwood_city_ca
2483026313,addr_id,12830,redwood_city_ca
2483026313,addr_id,12830,redwood_city_ca
2483026313,addr_id,12830,redwood_city_ca
2483026340,addr_id,16151,redwood_city_ca
2483026340,addr_id,16151,redwood_city_ca
2483026340,addr_id,16151,redwood_city_ca
2483026340,addr_id,16151,redwood_city_ca
2483026340,addr_id,16151,redwood_city_ca
2483026633,addr_id,779,redwood_city_ca
2483026633,addr_id,779,redwood_city_ca
2483026633,addr_id,779,redwood_city_ca
2483026633,addr_id,779,redwood_city_ca
2483026633,addr_id,779,redwood_city_ca
2483026643,addr_id,8182,redwood_city_ca
2483026643,addr_id,8182,redwood_city_ca
2483026643,addr_id,8182,redwood_city_ca
2483026643,addr_id,8182,redwood_city_ca
2483026643,addr_id,8182,redwood_city_ca
2483027038,housenumber,54,addr
2483027038,housenumber,54,addr
2483179661,highway,steps,regular
2483802312,addr_id,1092,redwood_city_ca
2483802312,addr_id,1092,redwood_city_ca
2483802312,addr_id,1092,redwood_city_ca
2483802312,addr_id,1092,redwood_city_ca
2483802312,addr_id,1092,redwood_city_ca
2483802322,addr_id,16709,redwood_city_ca
2483802322,addr_id,16709,redwood_city_ca
2483802322,addr_id,16709,redwood_city_ca
2483802322,addr_id,16709,redwood_city_ca
2483802322,addr_id,16709,redwood_city_ca
2483802332,addr_id,5650,redwood_city_ca
2483802332,addr_id,5650,redwood_city_ca
2483802332,addr_id,5650,redwood_city_ca
2483802332,addr_id,5650,redwood_city_ca
2483802332,addr_id,5650,redwood_city_ca
2483802348,addr_id,20261,redwood_city_ca
2483802348,addr_id,20261,redwood_city_ca
2483802348,addr_id,20261,redwood_city_ca
2483802348,addr_id,20261,redwood_city_ca
2483802348,addr_id,20261,redwood_city_ca
2491437205,highway,stop,regular
2491783545,bicycle_parking,stands,regular
2491783545,bicycle_parking,stands,regular
2491783545,bicycle_parking,stands,regular
2491783545,bicycle_parking,stands,regular
2491783545,bicycle_parking,stands,regular
2494526873,operator,AC Transit,regular
2494526873,operator,AC Transit,regular
2494526873,operator,AC Transit,regular
2494567982,barrier,gate,regular
2494567982,barrier,gate,regular
2494578821,old_name,Musica Colombian Fusion & Cafe,regular
2494578821,old_name,Musica Colombian Fusion & Cafe,regular
2494578821,old_name,Musica Colombian Fusion & Cafe,regular
2494578821,old_name,Musica Colombian Fusion & Cafe,regular
2497938256,highway,stop,regular
2498927701,amenity,bench,regular
2498927701,amenity,bench,regular
2500320228,amenity,parking,regular
2500320228,amenity,parking,regular
2501114871,emergency,phone,regular
2502342782,amenity,drinking_water,regular
2506608313,housenumber,2449,addr
2506608313,housenumber,2449,addr
2506608313,housenumber,2449,addr
2506608313,housenumber,2449,addr
2506608313,housenumber,2449,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2509799835,housenumber,2675,addr
2511149155,public_transport,platform,regular
2511149155,public_transport,platform,regular
2511149155,public_transport,platform,regular
2511149171,public_transport,platform,regular
2511149171,public_transport,platform,regular
2511149171,public_transport,platform,regular
2511594512,route_ref,67,regular
2511594512,route_ref,67,regular
2511594512,route_ref,67,regular
2516621132,information,board,regular
2516621132,information,board,regular
2516621132,information,board,regular
2516621132,information,board,regular
2517874613,amenity,restaurant,regular
2517874613,amenity,restaurant,regular
2519169457,barrier,fence,regular
2521367678,place,neighbourhood,regular
2521367678,place,neighbourhood,regular
2525107168,leisure,playground,regular
2530323112,highway,stop,regular
2535625321,highway,traffic_signals,regular
2535625321,highway,traffic_signals,regular
2536976164,barrier,gate,regular
2536976164,barrier,gate,regular
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2537352227,housenumber,150,addr
2542333091,operator,San Francisco Municipal Railway,regular
2542333091,operator,San Francisco Municipal Railway,regular
2544274850,shop,clothes,regular
2544274850,shop,clothes,regular
2556157119,name,Destination Green,regular
2556661326,bicycle_parking,stands,regular
2556661326,bicycle_parking,stands,regular
2556661326,bicycle_parking,stands,regular
2557874205,housenumber,2960,addr
2557874205,housenumber,2960,addr
2557874205,housenumber,2960,addr
2557874205,housenumber,2960,addr
2557874205,housenumber,2960,addr
2557874205,housenumber,2960,addr
2557916875,housenumber,5494,addr
2557916875,housenumber,5494,addr
2557916875,housenumber,5494,addr
2557916875,housenumber,5494,addr
2557916875,housenumber,5494,addr
2557916875,housenumber,5494,addr
2559452985,shop,bakery,regular
2559452985,shop,bakery,regular
2563467702,highway,stop,regular
2563650396,shelter,yes,regular
2563650396,shelter,yes,regular
2563650396,shelter,yes,regular
2563650396,shelter,yes,regular
2564796654,highway,turning_circle,regular
2565002738,housenumber,5406,addr
2565002738,housenumber,5406,addr
2565002738,housenumber,5406,addr
2565002738,housenumber,5406,addr
2565850324,shop,car_repair,regular
2565850324,shop,car_repair,regular
2566981864,barrier,gate,regular
2569746220,housenumber,1306,addr
2569746220,housenumber,1306,addr
2569746220,housenumber,1306,addr
2569746220,housenumber,1306,addr
2570331107,housenumber,3731,addr
2570331107,housenumber,3731,addr
2570331107,housenumber,3731,addr
2570349150,housenumber,271,addr
2570349150,housenumber,271,addr
2570349202,housenumber,233,addr
2570349202,housenumber,233,addr
2580394130,shop,gallery,regular
2580394130,shop,gallery,regular
2580394141,shop,hairdresser,regular
2580394141,shop,hairdresser,regular
2580401840,amenity,veterinary,regular
2583157451,housenumber,1229,addr
2583157451,housenumber,1229,addr
2583157451,housenumber,1229,addr
2583157451,housenumber,1229,addr
2583157451,housenumber,1229,addr
2583157451,housenumber,1229,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157466,housenumber,1275,addr
2583157481,housenumber,239,addr
2583157481,housenumber,239,addr
2583157481,housenumber,239,addr
2583157481,housenumber,239,addr
2583157481,housenumber,239,addr
2583157481,housenumber,239,addr
2583157493,housenumber,335,addr
2583157493,housenumber,335,addr
2583157493,housenumber,335,addr
2583157493,housenumber,335,addr
2583157493,housenumber,335,addr
2583157493,housenumber,335,addr
2583206659,housenumber,1377,addr
2583206659,housenumber,1377,addr
2583206659,housenumber,1377,addr
2583206659,housenumber,1377,addr
2583206659,housenumber,1377,addr
2583206659,housenumber,1377,addr
2583378552,amenity,parking_entrance,regular
2586388025,postcode,94128,addr
2586388025,postcode,94128,addr
2586388025,postcode,94128,addr
2586388025,postcode,94128,addr
2587869095,military,bunker,regular
2587869095,military,bunker,regular
2587869095,military,bunker,regular
2587869095,military,bunker,regular
2587869116,military,bunker,regular
2587869116,military,bunker,regular
2587869116,military,bunker,regular
2587869116,military,bunker,regular
2588364158,aeroway,gate,regular
2588364158,aeroway,gate,regular
2588364158,aeroway,gate,regular
2588364168,aeroway,gate,regular
2588364168,aeroway,gate,regular
2588364168,aeroway,gate,regular
2588364188,aeroway,gate,regular
2588364188,aeroway,gate,regular
2588364188,aeroway,gate,regular
2590610799,leisure,slipway,regular
2606916553,housenumber,1334,addr
2606916553,housenumber,1334,addr
2606916553,housenumber,1334,addr
2606916553,housenumber,1334,addr
2606916553,housenumber,1334,addr
2606916553,housenumber,1334,addr
2608952155,highway,traffic_signals,regular
2609970274,housenumber,837,addr
2609970274,housenumber,837,addr
2609970274,housenumber,837,addr
2609970274,housenumber,837,addr
2609970274,housenumber,837,addr
2609970284,housenumber,150,addr
2609970295,housenumber,767,addr
2609970295,housenumber,767,addr
